key,cz,en,ch
city1_Has,哈斯,Has,哈斯
city1_And,安德,And,安德
city1_Bar,巴尔,Bar,巴爾
city1_Bel,贝尔,Bel,貝爾
city1_Berg,贝尔格,Ber,貝爾格
city1_Fran,弗兰,Fran,弗蘭
city1_Gar,加尔,Gar,加爾
city1_Gen,根,Gen,根
city1_Gra,格拉,Gra,格拉
city1_Ham,哈姆,Ham,哈姆
city1_Jul,朱尔,Jul,朱爾
city1_Kster,克斯特,Kster,克斯特
city1_Malv,马尔维,Malv,馬爾維
city1_Amster,阿姆斯特,Amster,阿姆斯特
city1_Rotter,罗特,Rotter,羅特
city1_Brus,布鲁,Brus,布魯
city1_Vienn,维恩,Vienn,維恩
city1_Madr,马德,Madr,馬德
city1_Barcel,巴塞尔,Barcel,巴塞爾
city1_Lisb,里斯本,Lisb,里斯本
city1_Stock,斯德哥,Stock,斯德哥
city1_Hels,赫尔辛,Hels,赫爾辛
city1_Bud,布达,Bud,布達
city1_Prag,布拉格,Prag,布拉格
city1_Vars,华沙,Vars,華沙
city1_Dubl,都柏,Dubl,都柏
city1_Lond,伦,Lond,倫
city1_Liver,利物浦,Liver,利物浦
city1_Glas,格拉斯,Glas,格拉斯
city1_Edin,爱丁,Edin,愛丁
city1_Manc,曼彻,Manc,曼徹
city1_Leip,莱比,Leip,萊比
city1_Turin,都灵,Turin,都靈
city1_Dass,达斯,Dass,達斯
city1_Namur,纳穆尔,Namur,納穆爾
city1_Bruss,布鲁塞尔,Bruss,布魯塞爾
city1_Brno,布尔诺,Brno,布爾諾
city1_Bratis,布拉迪斯,Bratis,布拉迪斯
city1_Buc,布加,Buc,布加
city1_Buda,布达,Buda,布達
city1_Germ,格尔姆,Germ,格爾姆
city1_Kiev,基辅,Kiev,基輔
city1_Lviv,利沃夫,Lviv,利沃夫
city1_Odes,敖德萨,Odes,敖德薩
city1_Khark,哈尔科,Khark,哈爾科
city1_Minsk,明斯克,Minsk,明斯克
city1_Mos,莫斯,Mos,莫斯
city1_Sankt,圣彼得,Sankt,聖彼得
city1_Novos,新西,Novos,新西
city1_Samara,萨马拉,Samara,薩馬拉
city1_Yekat,叶卡,Yekat,葉卡
city1_Nizh,下诺,Nizh,下諾，
city1_Grim,格里姆,Grim,格里姆
city1_Hainn,海因,Hain,海因
city1_Noin,诺因,Noin,諾因
